hhid,upm,nvivi,nhoga,dpto,area,año,fex_2022,facpob,dominio,ipcm,lnipcm,tipo_empleo,tipo_vivienda,tipo_pared,tipo_piso,tipo_techo,tipo_agua_proveedor,tipo_agua_vivienda,tipo_agua_proveedor_beber,tipo_agua_fuente_beber,tipo_banho_desague,tipo_combustible,tipo_basura,tipo_vivienda_propiedad,tipo_hogar,tiene_agua_24hrs,tiene_luz_electrica,tiene_linea_fija,tiene_celular,tiene_banho,tiene_computadora,tiene_tableta,tiene_internet,tiene_internet_cablewifi,tiene_internet_modem,tiene_radio,tiene_televisor,tiene_heladera,tiene_cocina_gas,tiene_cocina_elec,tiene_lavarropas,tiene_videoDVD,tiene_termocalefon,tiene_acondicionador_aire,tiene_antena_parabolica,tiene_tv_cable,tiene_horno_microondas,tiene_horno_electrico,tiene_auto_camion,tiene_motocicleta,tiene_seguro,jefe,jefe_edad,jefe_anios_estudio,jefe_idioma,jefe_tipo_empleo,jefe_estado_civil,jefe_tiene_seguro,nro_dormitorios,nro_trabajo,nro_5menos,nro_6a14,nro_tiene_seguro,totpers,linea_pobreza_total,linea_pobreza_extrema,pobrezai,pobnopoi,pob_total,pob_ext,ipcm_median
20663_5_1,20663,5,1,11,1,2022,129.25914,258.51828,0,1610022.957354892,14.291759,4,1,4,5,1,1,2,1,2,2,4,2,1,3,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,.5,80,9,2,4,5,0,2,2,0,0,0,2,816163,338225,3,0,0,0,1349961.5
20686_11_1,20686,11,1,11,1,2022,140.45958,1123.6766,0,713319.6888977633,13.477685,2,1,4,5,1,1,2,11,7,2,2,2,6,2,1,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,.125,41,12,3,9,2,1,4,1,2,3,8,8,816163,338225,2,1,1,0,1349961.5
20686_13_1,20686,13,1,11,1,2022,140.45958,561.83832,0,3577116.613418528,15.090068,3.75,1,4,5,1,1,2,11,7,2,4,2,1,2,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,.5,.25,58,12,3,4,1,0,3,4,0,0,2,4,816163,338225,3,0,0,0,1349961.5
20686_16_1,20686,16,1,11,1,2022,140.45958,421.37872,0,1110702.87539936,13.920504,4,1,4,5,1,1,2,1,2,2,3,2,1,3,1,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,.33333334,81,6,1,4,3,0,3,2,0,0,0,3,816163,338225,3,0,0,0,1349961.5
20686_29_1,20686,29,1,11,1,2022,140.45958,561.83832,0,845277.5559105425,13.64742,2.6666667,1,4,5,1,1,2,1,2,2,2,2,4,2,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,.5,.25,54,10,3,2,1,1,3,3,0,0,2,4,816163,338225,3,0,0,0,1349961.5
20686_35_1,20686,35,1,11,1,2022,140.45958,280.91916,0,5145167.731629388,15.453568,2.5,1,4,5,1,1,2,1,2,2,2,2,1,3,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,.5,.5,60,14,3,4,5,1,2,2,0,0,1,2,816163,338225,3,0,0,0,1349961.5
20686_40_1,20686,40,1,11,1,2022,140.45958,421.37872,0,838635.1171458992,13.639531,4,1,4,5,1,1,2,1,2,3,2,2,4,3,1,1,0,1,1,0,0,0,,,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,.33333334,54,14,3,9,5,0,2,2,0,0,0,3,816163,338225,3,0,0,0,1349961.5
20686_45_1,20686,45,1,11,1,2022,140.45958,140.45958,0,4410143.769968048,15.299417,,1,4,5,1,1,2,1,2,2,4,2,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,77,12,2,9,6,1,3,0,0,0,1,1,816163,338225,3,0,0,0,1349961.5
20686_46_1,20686,46,1,11,1,2022,140.45958,140.45958,0,6606698.662186696,15.703594,2,1,4,5,1,1,2,11,7,2,2,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,72,2,2,2,1,1,3,1,0,0,1,1,816163,338225,3,0,0,0,1349961.5
20686_49_1,20686,49,1,11,1,2022,140.45958,280.91916,0,1508840.854632587,14.226852,,1,4,5,1,6,2,6,2,8,3,4,1,2,,1,0,1,1,0,0,0,,,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,.5,71,2,1,9,2,0,2,0,0,0,0,2,816163,338225,3,0,0,0,1349961.5
20686_6_1,20686,6,1,11,1,2022,140.45958,561.83832,0,3074850.239616611,14.938766,2.5,1,4,3,1,1,2,1,2,2,2,2,1,2,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,.75,.25,48,6,3,4,1,1,3,4,0,0,3,4,816163,338225,3,0,0,0,1349961.5
206_24_1,206,24,1,0,1,2022,93.936157,281.80847,0,2071659.580349709,14.54386,3,1,4,5,1,1,2,11,7,1,2,2,4,3,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,.33333334,65,12,3,9,4,1,1,2,0,0,3,3,816163,338225,3,0,0,0,1349961.5
206_25_1,206,25,1,0,1,2022,93.936157,187.87231,0,1021648.626144879,13.836928,4.5,1,4,5,6,1,2,11,7,1,2,2,4,3,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,.5,70,12,4,4,4,0,2,2,0,0,0,2,816163,338225,3,0,0,0,1349961.5
206_26_1,206,26,1,0,1,2022,93.936157,93.936157,0,6811757.077435472,15.73416,,1,4,5,1,1,2,11,7,1,7,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,69,18,3,9,4,1,3,0,0,0,1,1,816163,338225,3,0,0,0,1349961.5
206_35_1,206,35,1,0,1,2022,93.936157,187.87231,0,4855653.439145879,15.395655,1.5,1,4,5,6,1,2,11,7,1,2,2,1,2,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,.5,.5,63,12,3,2,2,1,2,2,0,0,1,2,816163,338225,3,0,0,0,1349961.5
206_44_1,206,44,1,0,1,2022,93.936157,657.5531,0,955971.2144641372,13.770483,1.5,2,4,5,6,1,2,11,7,1,2,2,4,4,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,.71428573,.14285715,71,6,2,9,5,0,3,2,2,2,5,7,816163,338225,3,0,0,0,1349961.5
206_52_1,206,52,1,0,1,2022,93.936157,281.80847,0,2477101.402830607,14.7226,2.5,1,4,5,1,1,2,1,2,1,4,2,1,2,1,1,0,,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,.33333334,83,6,1,4,1,1,2,2,0,0,3,3,816163,338225,3,0,0,0,1349961.5
206_54_1,206,54,1,0,1,2022,93.936157,187.87231,0,2341252.900915904,14.666197,3,1,4,5,1,1,2,11,7,1,4,2,4,4,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,.5,.5,35,13,3,2,3,1,2,2,0,0,1,2,816163,338225,3,0,0,0,1349961.5
206_55_1,206,55,1,0,1,2022,93.936157,281.80847,0,4290924.229808494,15.272013,1.3333334,1,4,5,1,1,2,1,2,1,2,2,4,2,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,.66666669,.33333334,63,14,3,1,1,1,2,3,0,0,2,3,816163,338225,3,0,0,0,1349961.5
20709_12_1,20709,12,1,11,6,2022,133.72298,401.16895,6,1799983.266398923,14.403288,3,1,4,5,1,3,2,11,7,2,2,2,1,4,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,.66666669,.33333334,51,10,3,4,1,0,3,2,1,0,2,3,589563,308878,3,0,0,0,1349961.5
20709_22_1,20709,22,1,11,6,2022,133.72298,802.33789,6,1353032.323293168,14.117859,3,1,4,5,1,3,2,3,2,2,2,2,1,2,1,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,.16666667,43,12,2,9,2,0,2,2,2,0,0,6,589563,308878,3,0,0,0,1349961.5
20709_29_1,20709,29,1,11,6,2022,133.72298,534.89191,6,1546632.822289152,14.251591,3,1,4,5,1,3,2,3,2,2,2,2,2,2,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,.25,32,15,2,2,2,0,2,2,1,1,0,4,589563,308878,3,0,0,0,1349961.5
20709_2_1,20709,2,1,11,6,2022,133.72298,401.16895,6,1388723.281124494,14.143895,4,1,4,5,1,4,2,4,2,3,2,4,1,4,1,1,0,1,1,0,0,0,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,.33333334,.33333334,49,10,2,4,5,0,3,1,0,1,1,3,589563,308878,3,0,0,0,1349961.5
20709_3_1,20709,3,1,11,6,2022,133.72298,267.44595,6,2611686.746987944,14.775507,1,1,4,5,1,3,2,3,2,2,2,2,1,2,1,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,.5,47,9,2,1,1,1,2,1,0,0,2,2,589563,308878,3,0,0,0,1349961.5
20709_4_1,20709,4,1,11,6,2022,133.72298,401.16895,6,3022329.317269067,14.921538,2.6666667,1,4,5,1,3,2,3,2,3,2,2,1,2,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,.66666669,.33333334,55,9,2,2,1,1,2,3,0,0,2,3,589563,308878,3,0,0,0,1349961.5
20709_56_1,20709,56,1,11,6,2022,133.72298,267.44595,6,2118915.662650595,14.566415,2,1,4,5,1,3,2,3,2,2,7,2,6,4,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,.5,25,15,2,2,5,0,2,2,0,0,0,2,589563,308878,3,0,0,0,1349961.5
20709_69_1,20709,69,1,11,6,2022,133.72298,401.16895,6,2069638.554216861,14.542885,4,1,4,5,1,3,2,11,7,2,2,2,1,4,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,.33333334,48,8,3,4,2,0,2,2,0,0,0,3,589563,308878,3,0,0,0,1349961.5
20709_73_1,20709,73,1,11,6,2022,133.72298,133.72298,6,2546988.605508084,14.750422,2,1,4,5,1,3,2,3,2,3,2,2,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,24,14,2,2,5,0,1,1,0,0,0,1,589563,308878,3,0,0,0,1349961.5
20709_76_1,20709,76,1,11,6,2022,133.72298,401.16895,6,840104.8072289131,13.641282,4,1,4,5,1,3,2,3,2,2,2,2,1,3,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,.33333334,45,12,3,4,5,1,2,1,0,1,3,3,589563,308878,3,0,0,0,1349961.5
20709_8_1,20709,8,1,11,6,2022,133.72298,534.89191,6,1133373.4939759,13.940709,1,1,4,5,4,3,2,11,7,2,2,2,2,2,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,.25,.25,40,12,3,1,1,1,2,1,0,2,1,4,589563,308878,3,0,0,0,1349961.5
20720_10_1,20720,10,1,11,6,2022,147.99034,443.97101,6,822750.8705978688,13.620409,2,1,4,5,1,2,2,2,2,2,2,1,4,2,1,1,0,1,1,0,0,0,,,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,.33333334,.33333334,52,7,1,2,1,1,2,1,0,1,1,3,589563,308878,3,0,0,0,1349961.5
20720_19_1,20720,19,1,11,6,2022,147.99034,443.97101,6,476891.6204242609,13.075045,4,1,4,5,1,2,2,2,2,3,3,1,1,3,1,1,0,1,1,0,0,0,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.33333334,47,3,1,4,4,0,2,1,0,1,0,3,589563,308878,2,1,1,0,1349961.5
20720_1_1,20720,1,1,11,6,2022,147.99034,591.96136,6,352724.815724815,12.773443,3,1,4,4,1,2,1,2,1,3,3,1,6,4,1,1,0,1,1,0,0,0,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.25,23,10,2,4,2,0,2,2,2,0,0,4,589563,308878,2,1,1,0,1349961.5
20720_20_1,20720,20,1,11,6,2022,147.99034,591.96136,6,1654775.028060523,14.319176,2.6666667,1,4,5,1,2,2,2,2,3,1,1,1,2,1,1,0,,1,0,0,0,,,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,.25,.25,58,6,1,4,1,0,3,3,0,0,1,4,589563,308878,3,0,0,0,1349961.5
20720_23_1,20720,23,1,11,6,2022,147.99034,1627.8937,6,512127.6128043067,13.146329,2.75,1,4,5,1,2,2,11,7,3,4,5,1,4,1,1,0,1,1,0,0,0,,,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,.090909094,63,4,3,9,4,0,3,4,1,2,0,11,589563,308878,2,1,1,0,1349961.5
20720_2_1,20720,2,1,11,6,2022,147.99034,295.98068,6,1887320.409090905,14.450668,2,1,4,5,1,2,2,2,2,2,4,3,1,3,1,1,0,1,1,0,1,0,,,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,.5,.5,32,12,3,2,5,1,1,1,0,1,1,2,589563,308878,3,0,0,0,1349961.5
20720_34_1,20720,34,1,11,6,2022,147.99034,1035.9324,6,1102220.499060957,13.912837,2.5,1,4,4,4,2,1,2,1,7,3,1,1,2,1,1,0,1,1,0,0,0,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.14285715,61,5,1,4,2,0,2,4,0,0,0,7,589563,308878,3,0,0,0,1349961.5
20720_36_1,20720,36,1,11,6,2022,147.99034,147.99034,6,1004914.004914003,13.820413,2,1,4,5,1,7,4,2,5,3,7,1,6,1,,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,25,12,3,2,5,0,1,1,0,0,0,1,589563,308878,3,0,0,0,1349961.5
20720_43_1,20720,43,1,11,6,2022,147.99034,591.96136,6,1081835.880221128,13.89417,4.5,1,4,5,4,2,2,11,7,3,2,1,1,2,1,1,0,1,1,0,0,0,,,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,.25,38,12,2,4,2,0,2,2,0,2,0,4,589563,308878,3,0,0,0,1349961.5
20720_49_1,20720,49,1,11,6,2022,147.99034,443.97101,6,562053.4847108537,13.239352,4,1,4,5,1,2,2,2,2,2,2,4,1,3,1,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,.33333334,55,7,3,9,5,0,3,1,0,1,0,3,589563,308878,2,1,1,0,1349961.5
20720_51_1,20720,51,1,11,6,2022,147.99034,1035.9324,6,1035401.06212706,13.8503,3.6666667,1,4,4,1,2,1,2,1,3,2,1,1,4,1,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,.14285715,75,6,1,3,4,0,4,3,0,3,0,7,589563,308878,3,0,0,0,1349961.5
20720_7_1,20720,7,1,11,6,2022,147.99034,591.96136,6,1038398.995700244,13.85319,3,1,4,4,1,2,2,11,7,3,3,1,1,4,1,1,0,1,1,0,0,0,,,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,.25,.25,76,4,1,9,5,0,2,2,0,0,1,4,589563,308878,3,0,0,0,1349961.5
2073_39_1,2073,39,1,0,1,2022,279.52768,279.52768,0,743774.4304895395,13.519493,,1,4,3,1,1,2,11,7,1,3,2,3,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,12,2,9,5,0,1,0,0,0,0,1,816163,338225,2,1,1,0,1349961.5
20753_12_1,20753,12,1,11,6,2022,99.609978,398.43991,6,717735.4368932063,13.483856,4,1,4,5,1,2,2,2,2,2,4,1,3,4,1,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,.25,58,6,1,4,5,0,4,3,0,1,0,4,589563,308878,3,0,0,0,1349961.5
20753_15_1,20753,15,1,11,6,2022,99.609978,597.65985,6,1116808.252427188,13.925985,2.6666667,1,4,3,1,2,2,2,2,3,2,1,1,5,1,1,0,1,1,0,0,0,,,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,.33333334,.16666667,78,6,1,9,4,0,4,3,1,0,2,6,589563,308878,3,0,0,0,1349961.5
20753_17_1,20753,17,1,11,6,2022,99.609978,99.609978,6,1290533.980582529,14.070566,2,1,4,4,4,2,2,2,2,3,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,43,8,1,2,5,0,1,1,0,0,0,1,589563,308878,3,0,0,0,1349961.5
20753_18_1,20753,18,1,11,6,2022,99.609978,498.0499,6,631533.6404530765,13.355906,4,1,4,3,1,2,2,2,2,3,1,4,1,4,1,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,.2,.2,37,9,3,4,2,0,3,1,0,2,1,5,589563,308878,3,0,0,0,1349961.5
20753_19_1,20753,19,1,11,6,2022,99.609978,199.21996,6,980061.2864077702,13.79537,4.5,1,4,1,1,2,2,2,2,3,1,1,1,2,0,1,0,1,1,0,0,0,,,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,.5,82,6,1,4,1,0,2,2,0,0,0,2,589563,308878,3,0,0,0,1349961.5
20753_20_1,20753,20,1,11,6,2022,99.609978,99.609978,6,893446.6019417506,13.702842,,1,4,5,1,2,1,2,1,6,7,5,1,1,1,1,0,0,1,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,6,2,9,5,0,1,0,0,0,0,1,589563,308878,3,0,0,0,1349961.5
20753_22_1,20753,22,1,11,6,2022,99.609978,796.87982,6,1259930.438014257,14.046567,3.25,1,4,3,1,2,2,2,2,3,1,4,1,5,1,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,.375,.125,72,4,1,4,5,0,3,4,1,2,3,8,589563,308878,3,0,0,0,1349961.5
20753_25_1,20753,25,1,11,6,2022,99.609978,99.609978,6,1489077.669902917,14.213668,,1,4,4,1,2,5,2,5,,7,1,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,2,1,9,5,0,1,0,0,0,0,1,589563,308878,3,0,0,0,1349961.5
20753_31_1,20753,31,1,11,6,2022,99.609978,398.43991,6,2109526.699029133,14.561975,3.3333333,1,4,5,1,2,2,2,2,2,4,1,1,4,1,1,0,1,1,0,0,0,,,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,.75,.25,61,6,1,9,2,0,2,3,0,0,3,4,589563,308878,3,0,0,0,1349961.5
20753_38_1,20753,38,1,11,6,2022,99.609978,99.609978,6,32765223.84034531,17.304878,3,1,4,5,1,5,2,5,2,2,2,4,1,1,,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,66,16,1,3,1,1,5,1,0,0,1,1,589563,308878,3,0,0,0,1349961.5
20753_4_1,20753,4,1,11,6,2022,99.609978,99.609978,6,1687621.359223307,14.338831,2,1,4,3,1,2,2,2,2,,7,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,30,11,2,2,5,0,1,1,0,0,0,1,589563,308878,3,0,0,0,1349961.5
20753_9_1,20753,9,1,11,6,2022,99.609978,199.21996,6,3729865.68239553,15.131883,4,1,4,4,4,2,2,2,2,3,2,1,6,3,1,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,.5,45,9,1,4,4,0,2,1,0,0,0,2,589563,308878,3,0,0,0,1349961.5
20787_11_1,20787,11,1,11,6,2022,198.59488,595.78461,6,4148801.916932905,15.23833,3.5,1,4,4,4,2,2,2,2,3,2,1,1,2,1,1,0,1,1,1,0,0,,,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,.33333334,38,12,2,1,1,1,2,2,0,1,3,3,589563,308878,3,0,0,0,1349961.5
20787_29_1,20787,29,1,11,6,2022,198.59488,595.78461,6,1793458.466453673,14.399656,2,1,4,4,1,2,2,2,2,2,2,4,1,2,1,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,.66666669,.33333334,31,17,1,2,2,1,1,2,1,0,2,3,589563,308878,3,0,0,0,1349961.5
20787_32_1,20787,32,1,11,6,2022,198.59488,992.97437,6,2583236.279003627,14.764553,3.8,1,4,5,1,2,2,2,2,3,2,1,1,2,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,.80000001,.2,43,16,3,1,1,1,3,4,0,1,4,5,589563,308878,3,0,0,0,1349961.5
20787_33_1,20787,33,1,11,6,2022,198.59488,794.37952,6,816339.9525750517,13.612586,2,1,4,5,1,2,2,11,7,2,2,4,1,2,1,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,.25,33,16,2,9,2,0,3,1,1,1,0,4,589563,308878,3,0,0,0,1349961.5
20787_34_1,20787,34,1,11,6,2022,198.59488,198.59488,6,2446976.437699678,14.710363,2,1,4,4,1,2,2,2,2,2,7,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,49,6,1,2,5,0,1,1,0,0,0,1,589563,308878,3,0,0,0,1349961.5
20787_36_1,20787,36,1,11,6,2022,198.59488,198.59488,6,980031.9488817884,13.795341,,1,4,4,1,2,2,2,2,3,2,1,1,1,1,1,0,0,1,0,0,0,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,79,2,1,9,5,0,1,0,0,0,0,1,589563,308878,3,0,0,0,1349961.5
20787_37_1,20787,37,1,11,6,2022,198.59488,595.78461,6,1880959.324922613,14.447292,1.5,1,4,4,4,2,2,11,7,3,2,1,1,2,1,1,0,1,1,0,0,0,,,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,.33333334,34,17,1,2,1,0,2,2,1,0,0,3,589563,308878,3,0,0,0,1349961.5
20787_38_1,20787,38,1,11,6,2022,198.59488,595.78461,6,1819356.141640041,14.413993,2,1,4,5,1,2,2,2,2,3,2,1,1,4,1,1,0,1,1,0,0,0,,,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,.33333334,.33333334,31,14,2,2,5,1,4,1,0,1,1,3,589563,308878,3,0,0,0,1349961.5
20787_54_1,20787,54,1,11,6,2022,198.59488,794.37952,6,1474948.083067092,14.204133,2,1,4,5,1,2,2,2,2,2,2,1,1,4,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,.25,54,6,2,2,2,0,2,1,1,0,0,4,589563,308878,3,0,0,0,1349961.5
20787_57_1,20787,57,1,11,6,2022,198.59488,1985.9487,6,795253.6207340601,13.586416,2.25,1,4,5,1,2,2,2,2,2,1,1,1,4,1,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,.69999999,.1,65,6,1,4,2,0,5,4,2,2,7,10,589563,308878,3,0,0,0,1349961.5
20818_11_1,20818,11,1,11,6,2022,170.88696,341.77393,6,793882.0638820621,13.58469,6,1,4,5,1,2,2,2,2,2,4,1,4,3,1,1,0,0,1,1,1,0,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,.5,25,11,2,6,5,0,2,1,1,0,0,2,589563,308878,3,0,0,0,1349961.5
20818_12_1,20818,12,1,11,6,2022,170.88696,683.54785,6,1044151.605036853,13.858715,4,1,4,4,1,2,2,2,2,3,2,4,1,2,1,1,0,1,1,1,0,0,,,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,.25,63,9,2,4,2,0,2,2,0,1,0,4,589563,308878,3,0,0,0,1349961.5
20818_14_1,20818,14,1,11,6,2022,170.88696,683.54785,6,2092223.923832919,14.553739,2,1,4,5,1,2,2,2,2,2,4,2,1,4,1,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,.75,.25,45,12,2,2,3,1,3,3,0,0,3,4,589563,308878,3,0,0,0,1349961.5
20818_18_1,20818,18,1,11,6,2022,170.88696,341.77393,6,1447076.167076164,14.185056,,1,4,5,1,2,2,2,2,2,3,1,1,2,1,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,.5,88,1,1,9,1,0,4,0,0,0,0,2,589563,308878,3,0,0,0,1349961.5
20818_26_1,20818,26,1,11,6,2022,170.88696,683.54785,6,751767.583538082,13.530183,2,1,4,5,1,2,2,2,2,3,2,2,1,3,1,1,0,1,1,0,0,0,,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,.25,40,5,3,2,5,1,2,1,1,2,4,4,589563,308878,3,0,0,0,1349961.5
20818_30_1,20818,30,1,11,6,2022,170.88696,1196.2087,6,1400828.529191526,14.152575,3.25,1,4,5,1,2,2,2,2,2,3,2,1,4,1,1,0,1,1,0,0,0,,,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,.14285715,43,12,2,9,2,0,3,4,1,1,0,7,589563,308878,3,0,0,0,1349961.5
20818_41_1,20818,41,1,11,6,2022,170.88696,341.77393,6,1708353.808353805,14.351041,6,1,4,5,1,4,2,11,7,2,3,2,1,3,1,1,0,1,1,0,0,0,,,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,.5,.5,81,3,1,9,4,1,2,1,0,0,1,2,589563,308878,3,0,0,0,1349961.5
20818_45_1,20818,45,1,11,6,2022,170.88696,341.77393,6,850827.1908271889,13.653964,4,1,4,5,1,2,2,2,2,3,2,1,1,2,1,1,0,1,1,0,0,0,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,.5,87,2,1,9,1,0,1,1,0,0,0,2,589563,308878,3,0,0,0,1349961.5
20818_48_1,20818,48,1,11,6,2022,170.88696,512.66089,6,4254135.954135945,15.263402,2,1,4,5,1,2,2,2,2,3,2,4,1,2,1,1,0,1,1,1,0,0,,,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,.33333334,53,12,2,2,1,0,2,2,0,0,0,3,589563,308878,3,0,0,0,1349961.5
20818_9_1,20818,9,1,11,6,2022,170.88696,341.77393,6,1011278.322658366,13.826726,,1,4,3,1,2,1,2,1,3,3,1,1,2,1,1,0,0,1,0,0,0,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,.5,70,1,1,9,1,1,1,0,0,0,2,2,589563,308878,3,0,0,0,1349961.5
20852_15_1,20852,15,1,11,6,2022,114.48309,572.41547,6,1673041.509433957,14.330153,2.5,1,4,4,1,4,2,4,2,3,3,1,1,2,1,1,0,1,1,0,0,0,,,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,.2,49,7,2,4,2,0,2,4,0,1,0,5,589563,308878,3,0,0,0,1349961.5
20852_17_1,20852,17,1,11,6,2022,114.48309,343.44928,6,2560024.610336334,14.755527,3,1,4,4,1,6,1,6,1,2,2,1,1,2,,1,0,1,1,0,0,0,,,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,.33333334,43,5,1,4,2,0,2,2,1,0,0,3,589563,308878,3,0,0,0,1349961.5
